2009-07-17,81.42
2009-07-20,82.5
2009-07-21,82.63
2009-07-22,83.93
2009-07-23,85.32
2009-07-24,85.7
2009-07-27,85.11
2009-07-28,84.58
2009-07-29,82.39
2009-07-30,84.84
2009-07-31,84.89
2009-08-03,85.34
2009-08-04,85.76
2009-08-05,86.47
2009-08-06,86.55
2009-08-07,85.46
2009-08-10,86.09
2009-08-11,85.05
2009-08-12,85.46
2009-08-13,85.91
2009-08-14,84.49
2009-08-17,84.34
2009-08-18,85.4
2009-08-19,85.98
2009-08-20,84.95
2009-08-21,85.68
2009-08-24,85.87
2009-08-25,84.25
2009-08-26,83.98
2009-08-27,84.92
2009-08-28,84.75
2009-08-31,82.54
2009-09-01,81.09
2009-09-02,80.87
2009-09-03,80.29
2009-09-04,79.97
2009-09-08,81.93
2009-09-09,81.82
2009-09-10,82.22
2009-09-11,80.7
2009-09-14,81.15
2009-09-15,82.18
2009-09-16,83.39
2009-09-17,84.1
2009-09-18,84.02
2009-09-21,81.7
2009-09-22,82.89
2009-09-23,81.21
2009-09-24,79.29
2009-09-25,79.29
2009-09-28,79.89
2009-09-29,80.0
2009-09-30,82.26
2009-10-01,82.19
2009-10-02,81.59
2009-10-05,81.93
2009-10-06,82.46
2009-10-07,81.77
2009-10-08,84.18
2009-10-09,84.86
2009-10-12,85.99
2009-10-13,86.68
2009-10-14,86.75
2009-10-15,88.04
2009-10-16,88.88
2009-10-19,89.35
2009-10-20,88.95
2009-10-21,91.0
2009-10-22,90.84
2009-10-26,89.58
2009-10-27,90.05
2009-10-28,88.2
2009-10-29,90.35
2009-10-30,88.24
2009-11-02,89.86
2009-11-03,90.48
2009-11-04,91.42
2009-11-05,90.55
2009-11-06,88.78
2009-11-09,90.52
2009-11-10,90.02
2009-11-11,90.76
2009-11-12,89.41
2009-11-13,88.8
2009-11-16,90.9
2009-11-17,91.39
2009-11-18,92.0
2009-11-19,90.89
2009-11-20,90.95
2009-11-23,90.65
2009-11-24,89.41
2009-11-25,91.62
2009-11-27,90.82
2009-11-30,92.5
2009-12-01,92.95
2009-12-02,92.14
2009-12-03,93.13
2009-12-04,92.37
2009-12-07,91.68
2009-12-08,90.41
2009-12-09,88.04
2009-12-10,87.43
2009-12-11,87.14
2009-12-14,86.89
2009-12-15,86.87
2009-12-16,88.06
2009-12-17,87.55
2009-12-18,88.45
2009-12-21,88.01
2009-12-22,88.36
2009-12-23,89.09
2009-12-24,89.91
2009-12-28,90.25
2009-12-29,90.55
2009-12-30,90.85
2009-12-31,90.39
2010-01-04,92.02
2010-01-06,93.58
2010-01-07,93.05
2010-01-08,93.82
2010-01-11,93.68
2010-01-12,92.43
2010-01-13,91.69
2010-01-14,91.57
2010-01-15,90.23
2010-01-19,90.68
2010-01-20,89.69
2010-01-21,88.09
2010-01-22,86.46
2010-01-25,87.42
2010-01-26,86.71
2010-01-27,85.93
2010-01-28,85.68
2010-01-29,84.86
2010-02-01,86.23
2010-02-02,87.62
2010-02-03,87.97
2010-02-04,84.87
2010-02-05,82.57
2010-02-08,83.0
2010-02-09,84.89
2010-02-10,85.04
2010-02-11,85.81
2010-02-12,85.07
2010-02-16,87.13
2010-02-17,87.04
2010-02-18,87.36
2010-02-19,86.63
2010-02-22,87.18
2010-02-24,86.68
2010-02-25,85.24
2010-02-26,86.15
2010-03-01,85.79
2010-03-02,86.34
2010-03-03,87.24
2010-03-04,87.36
2010-03-05,88.5
2010-03-08,89.12
2010-03-09,88.64
2010-03-10,88.54
2010-03-11,88.5
2010-03-12,87.22
2010-03-15,85.78
2010-03-16,86.6
2010-03-17,87.33
2010-03-18,87.14
2010-03-19,85.98
2010-03-22,86.49
2010-03-23,86.44
2010-03-24,85.69
2010-03-25,85.71
2010-03-26,85.05
2010-03-29,86.11
2010-03-30,86.44
2010-03-31,87.39
2010-04-01,88.7
2010-04-05,90.71
2010-04-06,91.04
2010-04-07,91.0
2010-04-08,90.89
2010-04-09,91.13
2010-04-12,91.69
2010-04-13,91.22
2010-04-14,92.22
2010-04-15,93.09
2010-04-16,92.2
2010-04-19,91.06
2010-04-20,91.35
2010-04-21,93.04
2010-04-22,92.96
2010-04-23,93.58
2010-04-26,93.79
2010-04-27,93.05
2010-04-28,93.13
2010-04-29,93.4
2010-04-30,94.34
2010-05-03,96.29
2010-05-04,94.24
2010-05-05,92.6
2010-05-06,89.97
2010-05-07,89.67
2010-05-10,91.16
2010-05-11,90.84
2010-05-12,91.36
2010-05-13,90.48
2010-05-14,87.57
2010-05-17,84.43
2010-05-18,84.39
2010-05-19,83.14
2010-05-20,81.07
2010-05-21,81.89
2010-05-24,81.85
2010-05-25,80.18
2010-05-26,81.85
2010-05-27,84.89
2010-05-28,84.89
2010-06-01,84.37
2010-06-02,85.81
2010-06-03,86.96
2010-06-04,84.24
2010-06-07,85.2
2010-06-08,85.12
2010-06-09,86.12
2010-06-10,86.89
2010-06-11,86.65
2010-06-14,86.69
2010-06-15,87.19
2010-06-16,87.52
2010-06-17,87.37
2010-06-18,87.09
2010-06-21,87.22
2010-06-22,86.93
2010-06-23,85.36
2010-06-24,84.66
2010-06-25,86.09
2010-06-28,85.92
2010-06-29,83.76
2010-06-30,82.85
2010-07-01,81.28
2010-07-02,80.54
2010-07-06,81.25
2010-07-07,83.17
2010-07-08,84.41
2010-07-09,84.02
2010-07-12,82.84
2010-07-13,84.7
2010-07-14,84.22
2010-07-15,83.7
2010-07-16,83.22
2010-07-19,83.35
2010-07-20,83.47
2010-07-21,83.56
2010-07-22,85.74
2010-07-23,85.53
2010-07-26,85.6
2010-07-27,84.59
2010-07-28,84.9
2010-07-29,86.35
2010-07-30,86.5
2010-08-02,88.21
2010-08-03,89.18
2010-08-04,89.06
2010-08-05,88.52
2010-08-06,88.21
2010-08-09,89.1
2010-08-10,88.38
2010-08-11,86.25
2010-08-12,83.74
2010-08-13,83.46
2010-08-16,83.47
2010-08-17,85.05
2010-08-18,84.97
2010-08-19,83.51
2010-08-20,82.66
2010-08-23,82.68
2010-08-24,82.13
2010-08-25,83.06
2010-08-26,84.76
2010-08-27,86.56
2010-08-30,86.3
2010-08-31,84.81
2010-09-01,86.38
2010-09-02,86.47
2010-09-03,86.37
2010-09-07,87.12
2010-09-09,86.31
2010-09-10,86.42
2010-09-13,87.38
2010-09-14,87.83
2010-09-15,87.93
2010-09-16,86.89
2010-09-17,86.83
2010-09-20,87.27
2010-09-21,86.07
2010-09-22,85.87
2010-09-23,85.98
2010-09-24,86.48
2010-09-27,86.15
2010-09-29,87.71
2010-09-30,88.7
2010-10-01,89.67
2010-10-04,89.12
2010-10-05,90.29
2010-10-06,89.99
2010-10-07,88.6
2010-10-08,89.59
2010-10-11,89.5
2010-10-12,89.36
2010-10-13,89.84
2010-10-14,89.34
2010-10-15,88.12
2010-10-18,89.87
2010-10-19,86.8
2010-10-20,87.92
2010-10-21,86.68
2010-10-22,87.87
2010-10-25,88.36
2010-10-26,88.34
2010-10-27,88.33
2010-10-28,88.34
2010-10-29,87.45
2010-11-01,88.63
2010-11-02,89.34
2010-11-03,89.99
2010-11-04,91.08
2010-11-05,91.35
2010-11-08,92.02
2010-11-09,91.73
2010-11-10,91.76
2010-11-11,91.91
2010-11-12,89.62
2010-11-15,89.28
2010-11-16,87.46
2010-11-17,86.0
2010-11-18,87.21
2010-11-19,86.3
2010-11-22,86.15
2010-11-23,85.82
2010-11-24,88.13
2010-11-26,87.87
2010-11-29,89.5
2010-11-30,87.76
2010-12-01,89.76
2010-12-02,89.66
2010-12-03,87.98
2010-12-06,86.75
2010-12-07,88.43
2010-12-08,89.08
2010-12-09,88.81
2010-12-10,88.25
2010-12-13,88.66
2010-12-14,89.33
2010-12-15,90.05
2010-12-16,89.96
2010-12-17,89.92
2010-12-20,90.77
2010-12-21,90.9
2010-12-22,91.21
2010-12-23,91.86
2010-12-27,91.51
2010-12-28,91.91
2010-12-29,91.65
2010-12-30,91.1
2010-12-31,92.5
2011-01-03,92.43
2011-01-04,91.66
2011-01-05,93.51
2011-01-06,93.12
2011-01-07,91.71
2011-01-10,93.49
2011-01-11,94.7
2011-01-12,94.74
2011-01-13,94.47
2011-01-14,95.06
2011-01-18,95.09
2011-01-19,94.85
2011-01-20,94.18
2011-01-21,95.17
2011-01-24,94.63
2011-01-25,93.7
2011-01-26,95.78
2011-01-27,95.73
2011-01-28,97.38
2011-01-31,98.78
2011-02-01,99.0
2011-02-02,99.89
2011-02-03,99.99
2011-02-04,98.98
2011-02-07,98.7
2011-02-08,99.51
2011-02-09,100.14
2011-02-10,99.42
2011-02-11,99.07
2011-02-14,100.2
2011-02-15,98.79
2011-02-16,99.17
2011-02-17,98.83
2011-02-18,99.63
2011-02-22,99.44
2011-02-23,98.4
2011-02-24,98.16
2011-02-25,99.4
2011-02-28,99.24
2011-03-01,100.36
2011-03-02,101.27
2011-03-03,102.01
2011-03-04,102.18
2011-03-07,102.34
2011-03-08,102.01
2011-03-09,103.44
2011-03-10,101.69
2011-03-11,100.46
2011-03-14,100.53
2011-03-15,96.65
2011-03-16,97.09
2011-03-17,99.83
2011-03-18,98.85
2011-03-21,100.25
2011-03-23,101.23
2011-03-24,101.56
2011-03-25,101.82
2011-03-28,100.72
2011-03-29,101.42
2011-03-30,101.23
2011-03-31,102.49
2011-04-01,102.8
2011-04-04,103.68
2011-04-05,103.97
2011-04-06,103.73
2011-04-07,104.0
2011-04-08,106.28
2011-04-12,102.65
2011-04-13,103.6
2011-04-14,102.81
2011-04-15,104.26
2011-04-18,102.28
2011-04-19,102.94
2011-04-20,104.91
2011-04-21,106.1
2011-04-25,106.34
2011-04-26,107.11
2011-04-27,107.49
2011-04-28,107.13
2011-04-29,108.03
2011-05-02,107.83
2011-05-03,105.8
2011-05-04,104.72
2011-05-05,96.48
2011-05-06,94.09
2011-05-09,98.31
2011-05-10,99.62
2011-05-11,95.08
2011-05-12,96.03
2011-05-13,96.56
2011-05-16,95.27
2011-05-17,95.28
2011-05-18,97.33
2011-05-19,96.83
2011-05-20,98.71
2011-05-23,97.32
2011-05-24,99.14
2011-05-25,101.04
2011-05-26,100.92
2011-05-27,101.39
2011-05-31,102.67
2011-06-01,100.87
2011-06-02,101.78
2011-06-03,101.98
2011-06-06,101.08
2011-06-07,102.18
2011-06-08,103.05
2011-06-09,102.39
2011-06-10,101.36
2011-06-13,100.62
2011-06-14,101.81
2011-06-15,97.76
2011-06-16,98.04
2011-06-17,97.41
2011-06-20,97.84
2011-06-21,98.04
2011-06-22,99.7
2011-06-23,97.88
2011-06-24,98.78
2011-06-27,97.82
2011-06-28,99.01
2011-06-29,100.12
2011-06-30,100.94
2011-07-01,101.28
2011-07-05,102.32
2011-07-06,101.99
2011-07-07,103.67
2011-07-08,102.58
2011-07-11,101.7
2011-07-12,102.76
2011-07-13,103.55
2011-07-14,102.42
2011-07-15,103.47
2011-07-18,102.39
2011-07-19,103.3
2011-07-20,103.83
2011-07-21,104.09
2011-07-22,104.16
2011-07-25,104.08
2011-07-26,104.37
2011-07-27,103.09
2011-07-28,103.29
2011-07-29,102.19
2011-08-01,101.67
2011-08-02,100.44
2011-08-03,98.42
2011-08-04,94.21
2011-08-05,95.37
2011-08-08,90.7
2011-08-09,88.35
2011-08-10,90.35
2011-08-11,92.55
2011-08-12,91.94
2011-08-15,93.78
2011-08-16,92.58
2011-08-17,93.32
2011-08-18,88.64
2011-08-19,89.55
2011-08-22,90.74
2011-10-03,83.27
2011-10-04,81.73
2011-10-05,84.72
2011-10-06,86.9
2011-10-07,85.87
2011-10-10,87.43
2011-10-11,88.44
2011-10-12,88.37
2011-10-13,87.42
2011-10-14,89.01
2011-10-18,90.44
2011-10-20,87.98
2011-10-21,88.72
2011-10-24,89.29
2011-10-25,88.79
2011-10-26,88.09
2011-10-27,91.38
2011-10-28,90.83
2011-10-31,90.39
2011-11-01,89.15
2011-11-02,89.34
2011-11-03,90.59
2011-11-04,91.24
2011-11-07,92.55
2011-11-08,93.12
2011-11-09,91.49
2011-11-10,92.99
2011-11-11,93.25
2011-11-14,93.51
2011-11-15,94.12
2011-11-16,94.98
2011-11-17,92.48
2011-11-18,92.54
2011-11-21,92.18
2011-11-22,93.66
2011-11-23,92.41
2011-11-25,91.23
2011-11-28,91.98
2011-11-29,91.8
2011-11-30,92.8
2011-12-01,93.85
2011-12-02,94.43
2011-12-05,94.49
2011-12-06,94.8
2011-12-07,95.28
2011-12-08,94.41
2011-12-09,94.12
2011-12-12,93.56
2011-12-13,94.72
2011-12-14,90.99
2011-12-15,90.23
2011-12-16,90.27
2011-12-19,89.59
2011-12-20,91.99
2011-12-21,93.47
2011-12-22,93.41
2011-12-23,93.35
2011-12-27,94.33
2011-12-28,93.77
2011-12-29,94.64
2011-12-30,94.1
2012-01-03,96.29
2012-01-04,97.59
2012-01-05,97.08
2012-01-06,97.92
2012-01-09,98.17
2012-01-10,97.94
2012-01-11,97.29
2012-01-12,95.58
2012-01-13,95.57
2012-01-17,96.91
2012-01-18,96.46
2012-01-19,97.02
2012-01-20,95.58
2012-01-23,96.6
2012-01-24,96.84
2012-01-25,97.04
2012-01-26,97.23
2012-01-27,96.81
2012-01-30,96.71
2012-01-31,96.74
2012-02-01,96.75
2012-02-02,95.9
2012-02-03,97.34
2012-02-06,97.81
2012-02-07,98.33
2012-02-08,98.92
2012-02-09,99.68
2012-02-10,98.64
2012-02-13,99.9
2012-02-14,99.63
2012-02-15,99.66
2012-02-16,99.8
2012-02-17,99.94
2012-02-21,101.99
2012-02-22,101.66
2012-02-23,102.76
2012-02-24,102.8
2012-02-27,102.59
2012-02-28,101.52
2012-02-29,101.93
2012-03-01,102.09
2012-03-02,101.24
2012-03-05,101.39
2012-03-06,100.83
2012-03-07,101.98
2012-03-08,102.7
2012-03-09,103.19
2012-03-13,103.47
2012-03-14,103.1
2012-03-15,102.86
2012-03-16,103.95
2012-03-19,104.03
2012-03-20,103.13
2012-03-21,103.6
2012-03-22,102.12
2012-03-23,103.23
2012-03-26,103.95
2012-03-27,104.2
2012-03-28,103.13
2012-03-29,100.94
2012-03-30,101.28
2012-04-02,103.35
2012-04-03,102.98
2012-04-04,101.12
2012-04-05,102.18
2012-04-06,102.18
2012-04-09,101.87
2012-04-10,100.43
2012-04-11,101.26
2012-04-12,101.53
2012-04-13,101.38
2012-04-16,100.61
2012-04-17,101.33
2012-04-18,100.56
2012-04-19,100.33
2012-04-20,100.72
2012-04-23,100.55
2012-04-24,100.59
2012-04-25,100.87
2012-04-26,101.48
2012-04-27,101.28
2012-04-30,101.31
2012-05-01,101.85
2012-05-02,101.1
2012-05-03,99.76
2012-05-04,96.27
2012-05-07,95.87
2012-05-08,95.35
2012-05-09,94.94
2012-05-10,95.0
2012-05-11,94.37
2012-05-14,93.35
2012-05-15,92.59
2012-05-16,91.97
2012-05-17,91.64
2012-05-18,90.69
2012-05-21,91.61
2012-05-22,90.96
2012-05-23,89.62
2012-05-24,90.13
2012-05-25,90.42
2012-05-29,90.69
2012-05-30,88.24
2012-05-31,87.59
2012-06-01,85.44
2012-06-04,85.42
2012-06-05,85.23
2012-06-06,86.86
2012-06-07,86.99
2012-06-08,86.85
2012-06-11,85.8
2012-06-12,86.35
2012-06-13,85.75
2012-06-14,86.22
2012-06-15,86.12
2012-06-18,85.52
2012-06-19,86.26
2012-06-20,84.79
2012-06-21,82.51
2012-06-22,82.99
2012-06-25,82.92
2012-06-26,83.1
2012-06-27,83.63
2012-06-28,81.97
2012-06-29,88.22
2012-07-02,86.44
2012-07-03,89.33
2012-07-05,89.21
2012-07-06,87.07
2012-07-09,88.36
2012-07-10,86.76
2012-07-11,88.47
2012-07-12,88.54
2012-07-13,89.38
2012-07-16,90.59
2012-07-17,90.91
2012-07-18,91.13
2012-07-19,92.67
2012-07-20,91.72
2012-07-23,88.81
2012-07-24,89.28
2012-07-25,90.1
2012-07-26,90.62
2012-07-27,91.39
2012-07-30,91.21
2012-07-31,89.96
2012-08-01,90.78
2012-08-02,89.35
2012-08-03,92.24
2012-08-06,93.09
2012-08-07,93.91
2012-08-08,93.51
2012-08-09,93.52
2012-08-10,93.18
2012-08-13,93.2
2012-08-14,93.5
2012-08-15,94.02
2012-08-16,94.8
2012-08-17,94.75
2012-08-20,95.1
2012-08-21,95.78
2012-08-22,95.85
2012-08-23,95.01
2012-08-24,94.44
2012-08-27,94.15
2012-08-28,94.84
2012-08-29,94.5
2012-08-30,94.34
2012-08-31,95.69
2012-09-04,95.07
2012-09-05,95.17
2012-09-06,95.16
2012-09-07,96.14
2012-09-10,96.23
2012-09-11,96.51
2012-09-12,96.22
2012-09-13,96.94
2012-09-14,97.07
2012-09-17,95.44
2012-09-18,94.44
2012-09-19,91.32
2012-09-20,91.71
2012-09-21,92.36
2012-09-24,91.82
2012-09-25,91.46
2012-09-26,90.65
2012-09-27,92.35
2012-09-28,92.82
2012-10-01,93.2
2012-10-02,92.98
2012-10-03,89.59
2012-10-04,92.48
2012-10-05,91.54
2012-10-08,90.96
2012-10-09,93.51
2012-10-10,92.78
2012-10-11,93.74
2012-10-12,93.45
2012-10-15,93.86
2012-10-16,93.79
2012-10-17,93.95
2012-10-18,93.7
2012-10-19,91.88
2012-10-22,90.43
2012-10-23,88.71
2012-10-24,88.01
2012-10-25,88.47
2012-10-26,88.94
2012-10-29,88.42
2012-10-30,88.72
2012-10-31,89.17
2012-11-01,90.02
2012-11-02,88.53
2012-11-05,89.24
2012-11-06,91.86
2012-11-07,88.13
2012-11-08,88.98
2012-11-09,89.98
2012-11-12,89.72
2012-11-13,89.6
2012-11-14,89.99
2012-11-15,89.27
2012-11-16,89.77
2012-11-19,91.5
2012-11-20,89.82
2012-11-21,90.53
2012-11-23,91.65
2012-11-26,90.93
2012-11-27,90.36
2012-11-28,89.83
2012-11-29,90.92
2012-11-30,91.6
2012-12-03,91.95
2012-12-04,91.54
2012-12-05,91.31
2012-12-06,89.69
2012-12-07,89.38
2012-12-10,88.96
2012-12-11,89.12
2012-12-12,89.68
2012-12-13,88.67
2012-12-14,89.82
2012-12-17,89.58
2012-12-18,90.41
2012-12-19,91.79
2012-12-20,91.92
2012-12-21,90.9
2012-12-24,90.89
2012-12-26,92.46
2012-12-27,92.4
2012-12-28,92.28
2012-12-31,93.02
2013-01-02,93.72
2013-01-03,93.41
2013-01-04,93.21
2013-01-07,93.5
2013-01-08,93.8
2013-01-09,93.92
2013-01-10,94.05
2013-01-11,93.46
2013-01-14,94.07
2013-01-15,93.14
2013-01-16,93.83
2013-01-17,94.67
2013-01-18,94.99
2013-01-22,95.42
2013-01-23,94.77
2013-01-24,95.32
2013-01-25,95.03
2013-01-28,95.48
2013-01-29,96.05
2013-01-30,96.37
2013-01-31,96.45
2013-02-01,96.97
2013-02-04,95.98
2013-02-05,96.68
2013-02-06,96.87
2013-02-07,96.59
2013-02-08,96.63
2013-02-11,97.22
2013-02-12,97.43
2013-02-13,97.09
2013-02-14,97.39600000000002
2013-02-15,96.49000000000001
2013-02-19,96.97399999999999
2013-02-20,95.36
2013-02-21,93.16
2013-02-22,93.45
2013-02-25,93.54
2013-02-26,92.96
2013-02-27,92.83
2013-02-28,92.21
2013-03-01,91.14
2013-03-04,90.57
2013-03-05,91.24
2013-03-06,90.68
2013-03-07,91.41
2013-03-08,91.79
2013-03-11,91.71
2013-03-12,91.91
2013-03-13,91.6
2013-03-14,91.99
2013-03-15,92.44
2013-03-18,92.68
2013-03-19,91.28
2013-03-20,92.19
2013-03-21,91.42
2013-03-22,92.23
2013-03-25,93.22
2013-03-26,94.52
2013-03-27,94.75
2013-03-28,95.37
2013-04-01,95.68
2013-04-02,95.81
2013-04-03,93.33
2013-04-04,92.33
2013-04-05,91.73
2013-04-08,92.39
2013-04-09,93.14
2013-04-10,93.55
2013-04-11,92.61
2013-04-12,90.73
2013-04-15,88.32
2013-04-16,88.39
2013-04-17,86.16
2013-04-18,86.79
2013-04-19,87.11
2013-04-22,88.34
2013-04-23,88.49
2013-04-24,90.32
2013-04-25,92.27
2013-04-26,91.48
2013-04-29,92.59
2013-04-30,91.65
2013-05-01,89.39
2013-05-02,92.17
2013-05-03,93.46
2013-05-06,94.13
2013-05-07,93.72
2013-05-08,94.42
2013-05-09,94.52
2013-05-10,94.19
2013-05-13,93.42
2013-05-14,92.8
2013-05-15,92.99
2013-05-16,93.78
2013-05-17,94.36
2013-05-20,94.84
2013-05-21,94.26
2013-05-22,92.74
2013-05-23,92.58
2013-05-24,92.58
2013-05-28,93.45
2013-05-29,91.82
2013-05-30,92.2
2013-05-31,90.83
2013-06-03,92.3
2013-06-04,92.32
2013-06-05,92.55
2013-06-06,93.33
2013-06-07,94.44
2013-06-10,94.36
2013-06-11,93.89
2013-06-12,94.31
2013-06-13,95.07
2013-06-14,96.07
2013-06-17,96.21
2013-06-18,96.65
2013-06-19,96.6
2013-06-20,93.02
2013-06-21,91.44
2013-06-24,92.47
2013-06-25,92.66
2013-06-26,92.82
2013-06-27,94.15
2013-06-28,93.64
2013-07-01,94.68
2013-07-02,95.55
2013-07-03,96.85
2013-07-05,97.84
2013-07-08,97.9
2013-07-09,98.14
2013-07-10,98.98
2013-07-11,98.92
2013-07-12,99.85
2013-07-15,100.06
2013-07-16,100.1
2013-07-17,100.7
2013-07-18,101.52
2013-07-19,101.04
2013-07-22,100.83
2013-07-23,101.16
2013-07-24,99.9
2013-07-25,100.46
2013-07-26,100.06
2013-07-29,100.08
2013-07-30,99.37
2013-07-31,100.32
2013-08-01,102.13
2013-08-02,101.74
2013-08-05,101.7
2013-08-06,100.78
2013-08-07,100.27
2013-08-08,99.36
2013-08-09,101.03
2013-08-12,101.68
2013-08-13,102.42
2013-08-14,102.57
2013-08-15,103.16
2013-08-16,103.72
2013-08-19,103.32
2013-08-20,102.33
2013-08-21,101.25
2013-08-22,101.96
2013-08-23,103.11
2013-08-26,102.78
2013-08-27,105.37
2013-08-28,106.18
2013-08-29,104.95
2013-08-30,104.17
2013-09-03,104.83
2013-09-04,103.92
2013-09-05,104.79
2013-09-06,106.24
2013-09-09,105.15
2013-09-10,103.35
2013-09-11,103.54
2013-09-12,104.54
2013-09-13,104.37
2013-09-16,103.35
2013-09-17,101.99
2013-09-18,104.43
2013-09-19,103.11
2013-09-20,102.49
2013-09-23,101.62
2013-09-24,101.51
2013-09-25,101.18
2013-09-26,101.74
2013-09-27,101.5
2013-09-30,101.15
2013-10-01,100.97
2013-10-02,102.77
2013-10-03,102.25
2013-10-04,102.82
2013-10-07,102.33
2013-10-08,102.8
2013-10-09,100.97
2013-10-10,102.49
2013-10-11,101.85
2013-10-14,102.23
2013-10-15,101.24
2013-10-16,102.33
2013-10-17,100.62
2013-10-18,100.99
2013-10-21,99.76
2013-10-22,98.47
2013-10-23,97.0
2013-10-24,97.24
2013-10-25,97.95
2013-10-28,98.86
2013-10-29,98.38
2013-10-30,97.06
2013-10-31,96.65
2013-11-01,94.96
2013-11-04,94.98
2013-11-05,93.73
2013-11-06,95.13
2013-11-07,94.54
2013-11-08,94.95
2013-11-11,95.47
2013-11-12,93.52
2013-11-13,94.49
2013-11-14,94.41
2013-11-15,94.49
2013-11-18,93.68
2013-11-19,93.89
2013-11-20,93.85
2013-11-21,95.44
2013-11-22,94.84
2013-11-25,94.09
2013-11-26,93.68
2013-11-27,92.3
2013-11-29,92.72
2013-12-02,93.82
2013-12-03,96.04
2013-12-04,97.2
2013-12-05,97.38
2013-12-06,97.65
2013-12-09,97.34
2013-12-10,98.51
2013-12-11,97.44
2013-12-12,97.5
2013-12-13,96.6
2013-12-16,97.48
2013-12-17,97.22
2013-12-18,97.8
2013-12-19,98.77
